file,url,folder,title,words,unique_shingles,unique_share,inbound
knowledge-center/control-valve-actuator-selection-guide.html,https://pishtaj.ir/knowledge-center/control-valve-actuator-selection-guide.html,knowledge-center,راهنمای انتخاب اکچویتور کنترل ولو | Fail Action و Shutoff,1755,1269,0.95,7
knowledge-center/kc-amine-unit-foaming-corrosion-problems.html,https://pishtaj.ir/knowledge-center/kc-amine-unit-foaming-corrosion-problems.html,knowledge-center,مشکلات کف‌کردن و خوردگی واحد آمین | پیشرو تجهیز فرتاک,1679,1269,0.892,5
knowledge-center/kc-a53-vs-a106-selection-criteria.html,https://pishtaj.ir/knowledge-center/kc-a53-vs-a106-selection-criteria.html,knowledge-center,معیار انتخاب بین لولهٔ ASTM A53 و A106 Gr.B | پیشرو تجهیز فرتاک,1686,1271,0.901,2
knowledge-center/kc-thermocouple-cold-junction-compensation.html,https://pishtaj.ir/knowledge-center/kc-thermocouple-cold-junction-compensation.html,knowledge-center,جبران‌سازی نقطهٔ سرد ترموکوپل (CJC) | پیشرو تجهیز فرتاک,1675,1271,0.899,4
knowledge-center/kc-butterfly-valve-torque-actuator-sizing.html,https://pishtaj.ir/knowledge-center/kc-butterfly-valve-torque-actuator-sizing.html,knowledge-center,گشتاور شیر Butterfly و انتخاب اکچویتور | پیشرو تجهیز فرتاک,1766,1272,0.902,3
knowledge-center/kc-lubrication-oil-analysis-condition-monitoring.html,https://pishtaj.ir/knowledge-center/kc-lubrication-oil-analysis-condition-monitoring.html,knowledge-center,آنالیز روغن و پایش وضعیت تجهیزات دوار | پیشرو تجهیز فرتاک,1693,1272,0.892,5
knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,https://pishtaj.ir/knowledge-center/kc-shell-tube-heat-exchanger-tema-guide.html,knowledge-center,انتخاب کلاس TEMA مبدل Shell & Tube | پیشرو تجهیز فرتاک,1761,1273,0.893,9
knowledge-center/kc-cf8-cf8m-casting-defects-inspection.html,https://pishtaj.ir/knowledge-center/kc-cf8-cf8m-casting-defects-inspection.html,knowledge-center,عیوب ریخته‌گری و بازرسی بدنهٔ شیر CF8/CF8M | پیشرو تجهیز فرتاک,1687,1275,0.899,4
knowledge-center/kc-chemical-injection-pump-metering-accuracy.html,https://pishtaj.ir/knowledge-center/kc-chemical-injection-pump-metering-accuracy.html,knowledge-center,دقت اندازه‌گیری پمپ تزریق مواد شیمیایی | پیشرو تجهیز فرتاک,1725,1275,0.893,6
knowledge-center/kc-valve-leak-test-acceptance-criteria.html,https://pishtaj.ir/knowledge-center/kc-valve-leak-test-acceptance-criteria.html,knowledge-center,معیارهای پذیرش تست نشتی شیرآلات | پیشرو تجهیز فرتاک,1672,1277,0.899,3
knowledge-center/kc-a335.html,https://pishtaj.ir/knowledge-center/kc-a335.html,knowledge-center,راهنمای کامل لوله‌های آلیاژی کروم-مولیبدن A335,1767,1279,0.871,2
knowledge-center/kc-gasket-selection-by-fluid-temperature.html,https://pishtaj.ir/knowledge-center/kc-gasket-selection-by-fluid-temperature.html,knowledge-center,انتخاب گسکت بر اساس سیال و دما | پیشرو تجهیز فرتاک,1736,1279,0.9,6
knowledge-center/kc-vfd-harmonic-distortion-mitigation.html,https://pishtaj.ir/knowledge-center/kc-vfd-harmonic-distortion-mitigation.html,knowledge-center,کاهش هارمونیک ناشی از درایو VFD | پیشرو تجهیز فرتاک,1754,1285,0.903,3
knowledge-center/kc-sawh.html,https://pishtaj.ir/knowledge-center/kc-sawh.html,knowledge-center,راهنمای کامل لوله‌های اسپیرال (SAWH)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1761,1287,0.878,2
knowledge-center/kc-pipe-thermal-insulation.html,https://pishtaj.ir/knowledge-center/kc-pipe-thermal-insulation.html,knowledge-center,راهنمای کامل عایق‌کاری حرارتی لوله‌های صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1745,1288,0.889,2
knowledge-center/kc-heat-tracing.html,https://pishtaj.ir/knowledge-center/kc-heat-tracing.html,knowledge-center,راهنمای کامل سیستم گرمایش الکتریکی (Heat Tracing) لوله,1798,1291,0.872,2
knowledge-center/kc-pipe-support-steel-structure.html,https://pishtaj.ir/knowledge-center/kc-pipe-support-steel-structure.html,knowledge-center,راهنمای کامل سازه فلزی و ساپورت لوله در خطوط لوله کشی صنعتی,1810,1292,0.889,4
knowledge-center/kc-304-316.html,https://pishtaj.ir/knowledge-center/kc-304-316.html,knowledge-center,راهنمای کامل لوله‌های استینلس استیل 304 و 316؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1776,1293,0.872,3
knowledge-center/kc-welded-fittings-elbow-tee-reducer.html,https://pishtaj.ir/knowledge-center/kc-welded-fittings-elbow-tee-reducer.html,knowledge-center,راهنمای کامل اتصالات جوشی فیتینگ؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1766,1294,0.89,2
knowledge-center/kc-a333-low-temperature-impact-testing.html,https://pishtaj.ir/knowledge-center/kc-a333-low-temperature-impact-testing.html,knowledge-center,تست ضربهٔ دمای پایین لولهٔ A333 Gr.6 | پیشرو تجهیز فرتاک,1692,1297,0.903,3
knowledge-center/kc-cold-drawn-hot-rolled-dimensional-tolerance.html,https://pishtaj.ir/knowledge-center/kc-cold-drawn-hot-rolled-dimensional-tolerance.html,knowledge-center,تلورانس ابعادی لولهٔ کشش سرد و نورد گرم | پیشرو تجهیز فرتاک,1745,1298,0.903,1
knowledge-center/kc-flowmeter-selection-by-fluid-application.html,https://pishtaj.ir/knowledge-center/kc-flowmeter-selection-by-fluid-application.html,knowledge-center,راهنمای انتخاب فلومتر بر اساس نوع سیال | پیشرو تجهیز فرتاک,1793,1298,0.901,9
knowledge-center/kc-stainless-steel-pipe-passivation-procedure.html,https://pishtaj.ir/knowledge-center/kc-stainless-steel-pipe-passivation-procedure.html,knowledge-center,پسیو کردن لولهٔ استینلس استیل بعد از جوش | پیشرو تجهیز فرتاک,1717,1298,0.903,4
services/products/displacer-level-transmitter.html,https://pishtaj.ir/services/products/displacer-level-transmitter.html,services,خرید و تامین ترانسمیتر سطح دیسپلیسری؛ Torque Tube و Cage Type,1803,1300,0.99,2
services/products/power-transformer.html,https://pishtaj.ir/services/products/power-transformer.html,services,خرید و تامین ترانسفورماتور توزیع و قدرت | پیشرو تجهیز فرتاک,1809,1304,0.933,6
brands/vallourec-pipes.html,https://pishtaj.ir/brands/vallourec-pipes.html,brands,تامین و سورسینگ والورک Vallourec | پیشرو تجهیز فرتاک,1792,1306,0.999,1
knowledge-center/kc-nps-dn-schedule-od-wt.html,https://pishtaj.ir/knowledge-center/kc-nps-dn-schedule-od-wt.html,knowledge-center,راهنمای کامل ابعاد لوله‌های صنعتی؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1791,1309,0.88,4
knowledge-center/kc-gate-valve-api-600-flexible-wedge-design.html,https://pishtaj.ir/knowledge-center/kc-gate-valve-api-600-flexible-wedge-design.html,knowledge-center,طراحی گوهٔ منعطف در شیر دروازه‌ای API 600 | پیشرو تجهیز فرتاک,1791,1312,0.905,2
knowledge-center/steam-control-valve-sizing-guide.html,https://pishtaj.ir/knowledge-center/steam-control-valve-sizing-guide.html,knowledge-center,سایزینگ کنترل ولو بخار چیست؟ نکات انتخاب Steam Control Valve,1841,1314,0.951,4
knowledge-center/kc-api-598-iso-5208.html,https://pishtaj.ir/knowledge-center/kc-api-598-iso-5208.html,knowledge-center,راهنمای کامل تست نشتی شیرآلات؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1798,1316,0.874,5
knowledge-center/kc-pressure-transmitter-range-selection.html,https://pishtaj.ir/knowledge-center/kc-pressure-transmitter-range-selection.html,knowledge-center,انتخاب رنج ترانسمیتر فشار | پیشرو تجهیز فرتاک,1768,1316,0.905,4
brands/galperti-flanges.html,https://pishtaj.ir/brands/galperti-flanges.html,brands,تامین و سورسینگ گالپرتی Galperti | پیشرو تجهیز فرتاک,1762,1317,0.999,1
services/products/industrial-gaskets.html,https://pishtaj.ir/services/products/industrial-gaskets.html,services,خرید و تامین گسکت صنعتی | پیشرو تجهیز فرتاک,1811,1317,0.935,11
brands/flexitallic-gaskets.html,https://pishtaj.ir/brands/flexitallic-gaskets.html,brands,تامین و سورسینگ فلکسیتالیک Flexitallic | پیشرو تجهیز فرتاک,1794,1318,0.999,1
knowledge-center/kc-erw-hfw.html,https://pishtaj.ir/knowledge-center/kc-erw-hfw.html,knowledge-center,راهنمای کامل لوله‌های جوشی ERW و HFW؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1812,1320,0.884,3
services/products/vortex-flowmeter.html,https://pishtaj.ir/services/products/vortex-flowmeter.html,services,خرید و تامین فلومتر ورتکس | پیشرو تجهیز فرتاک,1824,1320,0.934,6
services/products/thermowell.html,https://pishtaj.ir/services/products/thermowell.html,services,خرید و تامین ترموول صنعتی؛ Flanged، Threaded و Weld-in,1801,1321,0.99,4
knowledge-center/kc-api-5l-psl1-psl2.html,https://pishtaj.ir/knowledge-center/kc-api-5l-psl1-psl2.html,knowledge-center,راهنمای کامل لوله‌های بدون درز API 5L PSL1 و PSL2,1840,1325,0.882,2
knowledge-center/kc-gas-sweetening-amine.html,https://pishtaj.ir/knowledge-center/kc-gas-sweetening-amine.html,knowledge-center,راهنمای کامل تجهیزات شیرین‌سازی گاز (Gas Sweetening - Amine),1803,1325,0.882,5
knowledge-center/kc-pipeline-welding-standards.html,https://pishtaj.ir/knowledge-center/kc-pipeline-welding-standards.html,knowledge-center,راهنمای کامل جوشکاری خطوط لوله؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1782,1326,0.899,3
brands/kitz-valves.html,https://pishtaj.ir/brands/kitz-valves.html,brands,تامین و سورسینگ شیرآلات KITZ | پیشرو تجهیز فرتاک,1822,1327,0.999,1
knowledge-center/kc-astm-a106-gr.html,https://pishtaj.ir/knowledge-center/kc-astm-a106-gr.html,knowledge-center,راهنمای کامل مشخصات فنی لوله ASTM A106 Gr.B؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1819,1327,0.878,3
services/products/pipe-supports-spring-hangers.html,https://pishtaj.ir/services/products/pipe-supports-spring-hangers.html,services,خرید و تامین ساپورت پایپینگ، Spring Hanger و Pipe Shoe,1814,1328,0.991,3
knowledge-center/kc-pipeline-corrosion-prevention.html,https://pishtaj.ir/knowledge-center/kc-pipeline-corrosion-prevention.html,knowledge-center,راهنمای کامل خوردگی در خطوط لوله و روش‌های پیشگیری,1810,1329,0.899,3
knowledge-center/kc-slurry-valves.html,https://pishtaj.ir/knowledge-center/kc-slurry-valves.html,knowledge-center,راهنمای کامل شیرهای دوغاب (Slurry Valves)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1803,1331,0.882,5
brands/yokogawa-industrial.html,https://pishtaj.ir/brands/yokogawa-industrial.html,brands,تامین و سورسینگ یوکوگاوا Yokogawa | پیشرو تجهیز فرتاک,1900,1332,0.999,1
knowledge-center/kc-cf8-cf8m-cf3m.html,https://pishtaj.ir/knowledge-center/kc-cf8-cf8m-cf3m.html,knowledge-center,راهنمای کامل شیرهای صنعتی استینلس استیل؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1808,1332,0.882,4
knowledge-center/kc-ball-valve-api-6d-fire-safe-design.html,https://pishtaj.ir/knowledge-center/kc-ball-valve-api-6d-fire-safe-design.html,knowledge-center,طراحی Fire-Safe شیر توپی API 6D | پیشرو تجهیز فرتاک,1756,1333,0.906,2
services/products/magnetic-flowmeter.html,https://pishtaj.ir/services/products/magnetic-flowmeter.html,services,خرید و تامین فلومتر مغناطیسی Magmeter | پیشرو تجهیز فرتاک,1860,1333,0.935,8
services/products/thermal-mass-flowmeter.html,https://pishtaj.ir/services/products/thermal-mass-flowmeter.html,services,خرید و تامین فلومتر جرمی حرارتی برای هوای فشرده و گاز,1812,1334,0.99,2
services/products/welding-flanges.html,https://pishtaj.ir/services/products/welding-flanges.html,services,خرید و تامین فلنج صنعتی ASME B16.5 | پیشرو تجهیز فرتاک,1835,1334,0.935,545
brands/emerson-rosemount.html,https://pishtaj.ir/brands/emerson-rosemount.html,brands,سورسینگ و تامین روزمونت / امرسون؛ نمایندگی و اصالت | پیشرو تجهیز فرتاک,1883,1335,0.999,3
knowledge-center/kc-flange-class-900-2500-bolt-torque-table.html,https://pishtaj.ir/knowledge-center/kc-flange-class-900-2500-bolt-torque-table.html,knowledge-center,جدول گشتاور پیچ فلنج Class 900 تا 2500 | پیشرو تجهیز فرتاک,1744,1335,0.906,5
services/products/industrial-circuit-breakers.html,https://pishtaj.ir/services/products/industrial-circuit-breakers.html,services,خرید و تامین کلید صنعتی ACB MCCB VCB | پیشرو تجهیز فرتاک,1874,1335,0.934,12
knowledge-center/kc-globe-valve-type-type.html,https://pishtaj.ir/knowledge-center/kc-globe-valve-type-type.html,knowledge-center,راهنمای کامل شیرهای Globe Valve؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1810,1337,0.885,4
services/products/vfd-soft-starter.html,https://pishtaj.ir/services/products/vfd-soft-starter.html,services,خرید و تامین VFD و Soft Starter | پیشرو تجهیز فرتاک,1833,1338,0.934,15
knowledge-center/kc-gate-valve-wedge-parallel-slide.html,https://pishtaj.ir/knowledge-center/kc-gate-valve-wedge-parallel-slide.html,knowledge-center,راهنمای کامل شیرهای Gate Valve؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1817,1341,0.885,5
brands/abb-industrial.html,https://pishtaj.ir/brands/abb-industrial.html,brands,تامین و سورسینگ ABB صنعتی | پیشرو تجهیز فرتاک,1886,1343,0.999,1
services/products/lv-mv-switchgear.html,https://pishtaj.ir/services/products/lv-mv-switchgear.html,services,خرید و تامین تابلو برق LV/MV | پیشرو تجهیز فرتاک,1843,1343,0.935,15
services/products/steam-trap.html,https://pishtaj.ir/services/products/steam-trap.html,services,خرید و تامین تله بخار صنعتی | پیشرو تجهیز فرتاک,1843,1343,0.935,7
knowledge-center/kc-ball-valve.html,https://pishtaj.ir/knowledge-center/kc-ball-valve.html,knowledge-center,راهنمای کامل شیرهای Ball Valve؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1809,1344,0.885,16
services/products/butt-weld-fittings.html,https://pishtaj.ir/services/products/butt-weld-fittings.html,services,خرید و تامین فیتینگ جوشی ASME B16.9 | پیشرو تجهیز فرتاک,1840,1344,0.936,8
services/products/pressure-vessel.html,https://pishtaj.ir/services/products/pressure-vessel.html,services,خرید و تامین مخزن تحت فشار ASME | پیشرو تجهیز فرتاک,1849,1346,0.935,6
brands/wika-instrumentation.html,https://pishtaj.ir/brands/wika-instrumentation.html,brands,تامین و سورسینگ ویکا WIKA | پیشرو تجهیز فرتاک,1887,1348,0.999,1
knowledge-center/kc-hydraulic-control-valves.html,https://pishtaj.ir/knowledge-center/kc-hydraulic-control-valves.html,knowledge-center,راهنمای کامل شیرهای کنترل هیدرولیک؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1806,1348,0.896,3
knowledge-center/kc-oil-gas-pipeline-equipment.html,https://pishtaj.ir/knowledge-center/kc-oil-gas-pipeline-equipment.html,knowledge-center,راهنمای کامل تجهیزات خطوط لوله انتقال نفت و گاز,1837,1349,0.901,7
brands/tenaris-pipes.html,https://pishtaj.ir/brands/tenaris-pipes.html,brands,تامین و سورسینگ تناریس Tenaris | پیشرو تجهیز فرتاک,1850,1352,0.999,1
services/products/dosing-metering-pump.html,https://pishtaj.ir/services/products/dosing-metering-pump.html,services,خرید و تامین دوزینگ پمپ API 675 | پیشرو تجهیز فرتاک,1855,1352,0.936,9
services/products/coriolis-flowmeter.html,https://pishtaj.ir/services/products/coriolis-flowmeter.html,services,خرید و تامین فلومتر کوریولیس | پیشرو تجهیز فرتاک,1857,1354,0.936,9
brands/krohne-instrumentation.html,https://pishtaj.ir/brands/krohne-instrumentation.html,brands,تامین و سورسینگ کرونه KROHNE | پیشرو تجهیز فرتاک,1840,1355,0.999,1
knowledge-center/kc-actuator-fail-safe-position-guide.html,https://pishtaj.ir/knowledge-center/kc-actuator-fail-safe-position-guide.html,knowledge-center,انتخاب وضعیت ایمن Fail-Safe محرک شیرآلات | پیشرو تجهیز فرتاک,1775,1355,0.905,4
knowledge-center/kc-surge-arrester-emergency-shutdown-valves.html,https://pishtaj.ir/knowledge-center/kc-surge-arrester-emergency-shutdown-valves.html,knowledge-center,راهنمای کامل شیرهای برقگیر و شیرهای قطع اضطراری,1828,1355,0.896,4
knowledge-center/kc-pneumatic-electropneumatic-control-valves.html,https://pishtaj.ir/knowledge-center/kc-pneumatic-electropneumatic-control-valves.html,knowledge-center,راهنمای کامل شیرهای کنترل پنوماتیک و الکتروپنوماتیک,1829,1360,0.897,2
services/products/seamless-pipe.html,https://pishtaj.ir/services/products/seamless-pipe.html,services,خرید و تامین لوله مانیسمان ASTM A106 | پیشرو تجهیز فرتاک,1866,1361,0.937,543
services/products/industrial-strainer-filter.html,https://pishtaj.ir/services/products/industrial-strainer-filter.html,services,خرید و تامین Y Strainer، Basket Strainer و فیلتر صنعتی,1827,1362,0.991,3
services/products/radar-level-transmitter.html,https://pishtaj.ir/services/products/radar-level-transmitter.html,services,خرید و تامین رادار لول ترانسمیتر | پیشرو تجهیز فرتاک,1875,1365,0.936,10
knowledge-center/kc-actuator.html,https://pishtaj.ir/knowledge-center/kc-actuator.html,knowledge-center,راهنمای کامل انتخاب محرک (Actuator) برای شیرآلات,1858,1369,0.886,4
services/products/forged-fittings.html,https://pishtaj.ir/services/products/forged-fittings.html,services,خرید و تامین فیتینگ فورج ASME B16.11؛ Socket Weld و Threaded,1846,1369,0.974,3
knowledge-center/kc-cv-actuator.html,https://pishtaj.ir/knowledge-center/kc-cv-actuator.html,knowledge-center,راهنمای کامل شیرهای کنترل؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1856,1370,0.886,4
services/products/shell-tube-heat-exchanger.html,https://pishtaj.ir/services/products/shell-tube-heat-exchanger.html,services,خرید و تامین مبدل حرارتی Shell &amp; Tube | پیشرو تجهیز فرتاک,1886,1370,0.936,9
knowledge-center/control-valve-cv-kv-difference.html,https://pishtaj.ir/knowledge-center/control-valve-cv-kv-difference.html,knowledge-center,تفاوت Cv و Kv در کنترل ولو چیست؟ فرمول تبدیل و کاربرد,1940,1371,0.949,11
brands/endress-hauser.html,https://pishtaj.ir/brands/endress-hauser.html,brands,تامین و سورسینگ اندرس هاوزر Endress+Hauser | پیشرو تجهیز فرتاک,1893,1372,0.999,1
brands/schneider-electric.html,https://pishtaj.ir/brands/schneider-electric.html,brands,تامین و سورسینگ اشنایدر الکتریک Schneider Electric | پیشرو تجهیز فرتاک,1901,1374,0.999,1
services/products/alloy-steel-pipe-a335.html,https://pishtaj.ir/services/products/alloy-steel-pipe-a335.html,services,خرید و تامین لوله آلیاژی ASTM A335 P11/P22/P91,1804,1375,0.991,5
services/products/stainless-steel-pipe.html,https://pishtaj.ir/services/products/stainless-steel-pipe.html,services,خرید و تامین لوله استنلس استیل ASTM A312 TP304/TP316,1849,1376,0.974,4
services/products/screw-compressor.html,https://pishtaj.ir/services/products/screw-compressor.html,services,خرید و تامین کمپرسور اسکرو صنعتی | پیشرو تجهیز فرتاک,1869,1377,0.937,12
knowledge-center/kc-psv.html,https://pishtaj.ir/knowledge-center/kc-psv.html,knowledge-center,راهنمای کامل شیرهای اطمینان (PSV)؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1869,1379,0.886,3
brands/eaton-crouse-hinds.html,https://pishtaj.ir/brands/eaton-crouse-hinds.html,brands,تامین تجهیزات Eaton Crouse-Hinds | پیشرو تجهیز فرتاک,1901,1380,0.999,1
brands/spirax-sarco-steam.html,https://pishtaj.ir/brands/spirax-sarco-steam.html,brands,تامین و سورسینگ اسپیرکس سارکو Spirax Sarco | پیشرو تجهیز فرتاک,1855,1380,0.999,1
services/products/earthing-lightning-protection.html,https://pishtaj.ir/services/products/earthing-lightning-protection.html,services,خرید و تامین سیستم ارتینگ و حفاظت صاعقه؛ IEC 62305 و IEEE 80,1776,1381,0.99,3
services/products/stud-bolts-nuts.html,https://pishtaj.ir/services/products/stud-bolts-nuts.html,services,خرید و تامین استادبولت ASTM A193 B7/B8 و مهره A194 2H,1789,1381,0.991,4
comparisons/a106-vs-a333-pipe.html,https://pishtaj.ir/comparisons/a106-vs-a333-pipe.html,comparisons,مقایسه لوله ASTM A106 و A333 | تفاوت کاربرد، تست ضربه و دما,1698,1383,0.991,19
services/products/mixer-agitator.html,https://pishtaj.ir/services/products/mixer-agitator.html,services,خرید و تامین میکسر و آگیتاتور صنعتی؛ Top Entry، Side Entry و High Sh,1883,1385,0.991,2
knowledge-center/kc-butterfly-valve-offset.html,https://pishtaj.ir/knowledge-center/kc-butterfly-valve-offset.html,knowledge-center,راهنمای کامل شیرهای Butterfly Valve؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1864,1387,0.889,2
services/products/pressure-transmitter.html,https://pishtaj.ir/services/products/pressure-transmitter.html,services,خرید و تامین ترانسمیتر فشار صنعتی | پیشرو تجهیز فرتاک,1921,1389,0.937,16
brands/phoenix-contact.html,https://pishtaj.ir/brands/phoenix-contact.html,brands,تامین و سورسینگ فونیکس کنتاکت Phoenix Contact | پیشرو تجهیز فرتاک,1884,1390,0.999,1
services/products/fire-alarm-fg-panel.html,https://pishtaj.ir/services/products/fire-alarm-fg-panel.html,services,خرید و تامین پنل اعلام حریق و Fire &amp; Gas صنعتی؛ EN 54، NFPA 72,1857,1390,0.99,2
services/products/hazardous-area-cctv-access-control.html,https://pishtaj.ir/services/products/hazardous-area-cctv-access-control.html,services,خرید و تامین CCTV ضدانفجار و Access Control صنعتی,1912,1392,0.991,1
services/products/api-5l-pipe.html,https://pishtaj.ir/services/products/api-5l-pipe.html,services,خرید و تامین لوله API 5L PSL1/PSL2 | پیشرو تجهیز فرتاک,1877,1393,0.938,11
brands/omron-automation.html,https://pishtaj.ir/brands/omron-automation.html,brands,تامین و سورسینگ امرون Omron Automation | پیشرو تجهیز فرتاک,1928,1394,0.999,1
knowledge-center/kc-valve-selection-by-fluid-type.html,https://pishtaj.ir/knowledge-center/kc-valve-selection-by-fluid-type.html,knowledge-center,راهنمای کامل انتخاب شیر بر اساس نوع سیال؛ مشخصات و قیمت | پیشرو تجهیز فرتاک,1885,1395,0.899,2
brands/grundfos-pumps.html,https://pishtaj.ir/brands/grundfos-pumps.html,brands,تامین و سورسینگ گراندفوس Grundfos | پیشرو تجهیز فرتاک,1899,1396,0.999,1
services/products/api-610-centrifugal-pump.html,https://pishtaj.ir/services/products/api-610-centrifugal-pump.html,services,خرید و تامین پمپ سانتریفیوژ API 610 | پیشرو تجهیز فرتاک,1889,1396,0.938,15
services/products/fire-suppression-system.html,https://pishtaj.ir/services/products/fire-suppression-system.html,services,خرید و تامین سیستم اطفای حریق Clean Agent، CO2، Foam و Water Mist,1918,1399,0.991,1
services/products/instrument-air-package.html,https://pishtaj.ir/services/products/instrument-air-package.html,services,خرید و تامین پکیج Instrument Air؛ کمپرسور، درایر، فیلتر و Receiver,1872,1399,0.991,5
services/products/differential-pressure-transmitter.html,https://pishtaj.ir/services/products/differential-pressure-transmitter.html,services,خرید و تامین ترانسمیتر اختلاف فشار DP | پیشرو تجهیز فرتاک,1924,1400,0.938,11
services/products/butterfly-valve.html,https://pishtaj.ir/services/products/butterfly-valve.html,services,خرید و تامین باترفلای ولو API 609 | پیشرو تجهیز فرتاک,1939,1407,0.938,9
services/products/industrial-power-instrument-cable.html,https://pishtaj.ir/services/products/industrial-power-instrument-cable.html,services,خرید و تامین کابل قدرت و ابزار دقیق صنعتی؛ XLPE، Armored، Shielded,1885,1407,0.973,4
services/products/fire-tube-boiler.html,https://pishtaj.ir/services/products/fire-tube-boiler.html,services,خرید و تامین بویلر فایرتیوب صنعتی؛ Packaged Steam Boiler,1876,1408,0.991,7
brands/atlas-copco-compressed-air.html,https://pishtaj.ir/brands/atlas-copco-compressed-air.html,brands,تامین و سورسینگ اطلس کوپکو Atlas Copco | پیشرو تجهیز فرتاک,1831,1413,0.999,1
services/products/chemical-injection-package.html,https://pishtaj.ir/services/products/chemical-injection-package.html,services,خرید و تامین پکیج تزریق مواد شیمیایی؛ Chemical Injection Skid,1920,1413,0.991,2
services/products/industrial-ups-battery-charger.html,https://pishtaj.ir/services/products/industrial-ups-battery-charger.html,services,خرید و تامین UPS صنعتی و شارژر باتری؛ AC/DC Backup Power,1902,1420,0.973,5
brands/fisher-samson-control-valves.html,https://pishtaj.ir/brands/fisher-samson-control-valves.html,brands,تامین و سورسینگ کنترل ولو Fisher و SAMSON | پیشرو تجهیز فرتاک,1971,1421,0.999,1
services/products/control-valve.html,https://pishtaj.ir/services/products/control-valve.html,services,خرید و تامین کنترل ولو IEC 60534 | پیشرو تجهیز فرتاک,1959,1422,0.939,14
services/products/check-valve.html,https://pishtaj.ir/services/products/check-valve.html,services,خرید و تامین چک ولو Swing، Dual Plate و Nozzle | پیشرو تجهیز فرتاک,1963,1429,0.939,9
services/products/globe-valve.html,https://pishtaj.ir/services/products/globe-valve.html,services,خرید و تامین گلوب ولو صنعتی API 623 | پیشرو تجهیز فرتاک,1983,1437,0.939,8
services/products/flowmeter.html,https://pishtaj.ir/services/products/flowmeter.html,services,خرید و تامین فلومتر صنعتی | پیشرو تجهیز فرتاک,1991,1445,0.94,19
services/products/valve-actuator.html,https://pishtaj.ir/services/products/valve-actuator.html,services,خرید و تامین اکچویتور ولو | پیشرو تجهیز فرتاک,1994,1448,0.94,12
services/products/cable-accessories.html,https://pishtaj.ir/services/products/cable-accessories.html,services,خرید و تامین متعلقات کابل صنعتی؛ Cable Gland، Lug، Tray,1916,1451,0.99,4
services/products/rosemount-3051.html,https://pishtaj.ir/services/products/rosemount-3051.html,services,ترانسمیتر فشار روزمونت 3051؛ تامین، قیمت و استعلام | پیشرو تجهیز فرتاک,1973,1452,0.94,543
services/products/ultrasonic-flowmeter.html,https://pishtaj.ir/services/products/ultrasonic-flowmeter.html,services,خرید و تامین فلومتر التراسونیک Clamp-on و Inline,1911,1452,0.991,1
services/products/motor-control-center-mcc.html,https://pishtaj.ir/services/products/motor-control-center-mcc.html,services,خرید و تامین تابلو MCC مرکز کنترل موتور IEC 61439 / NEMA ICS 18,1972,1456,0.991,7
services/products/gate-valve.html,https://pishtaj.ir/services/products/gate-valve.html,services,خرید و تامین گیت ولو API 600 و API 602 | پیشرو تجهیز فرتاک,1996,1467,0.94,10
services/instrumentation-equipment/index.html,https://pishtaj.ir/services/instrumentation-equipment/index.html,services,تامین ابزار دقیق، ترانسمیتر و فلومتر | پیشرو تجهیز فرتاک,1943,1507,0.917,132
services/products/psv-prv-safety-valve.html,https://pishtaj.ir/services/products/psv-prv-safety-valve.html,services,خرید و تامین PSV و Safety Valve | پیشرو تجهیز فرتاک,2081,1512,0.942,9
services/products/ball-valve.html,https://pishtaj.ir/services/products/ball-valve.html,services,خرید و تامین بال ولو صنعتی API 6D | پیشرو تجهیز فرتاک,2080,1519,0.942,544
services/products/deaerator-feedwater-system.html,https://pishtaj.ir/services/products/deaerator-feedwater-system.html,services,خرید و تامین دی‌اریاتور و سیستم آب تغذیه بویلر,2011,1525,0.992,5
index.html,https://pishtaj.ir/index.html,(ریشه),تامین تجهیزات صنعتی نفت، گاز و پتروشیمی | پیشرو تجهیز فرتاک,1933,1558,0.94,655
services/piping-equipment/index.html,https://pishtaj.ir/services/piping-equipment/index.html,services,تامین تجهیزات پایپینگ، لوله، فلنج و فیتینگ | پیشرو تجهیز فرتاک,2134,1698,0.924,101
services/products/index.html,https://pishtaj.ir/services/products/index.html,services,جستجوی محصولات صنعتی قابل تامین | پیشرو تجهیز فرتاک,3201,2390,0.986,650
